MMSI,Time,SOG,Longitude,Latitude,COG
805,19900307_200250,14.5,-14.47538,8.39526667,115.4
553,19900307_200251,5.1,-14.039695,8.21222,298
206,19900307_200251,12.1,-14.30462,8.39364833,295.9
294,19900307_200253,11.7,-14.846,8.51133333,267
805,19900307_200302,14.7,-14.4742783,8.394915,115.2
805,19900307_200308,14.5,-14.4736433,8.39471333,115.7
553,19900307_200310,4.9,-14.0402867,8.21242167,295.8
805,19900307_200314,14.4,-14.4731,8.39454,115.4
553,19900307_200321,5,-14.0406367,8.21253833,295.6
805,19900307_200326,14.6,-14.471995,8.39418,116
805,19900307_200337,14.6,-14.47099,8.39386,115.5
575,19900307_200342,5.8,-13.9760133,8.21066,284.6
206,19900307_200342,12.1,-14.3084433,8.39489667,296.2
805,19900307_200343,14.7,-14.4704333,8.39368,115.8
553,19900307_200410,4.9,-14.0422233,8.21301833,294.7
805,19900307_200414,14.5,-14.4675967,8.39278667,115.4
805,19900307_200426,14.6,-14.466485,8.39243667,115.1
805,19900307_200432,14.5,-14.4659383,8.39226333,115.3
206,19900307_200432,11.7,-14.3122667,8.396125,296.5
854,19900307_200439,13,-14.9488867,8.47722,88.7
805,19900307_200443,14.7,-14.464915,8.39194167,115.2
294,19900307_200443,11.8,-14.8553333,8.51116667,268
805,19900307_200450,14.5,-14.4642733,8.39174,115.4
854,19900307_200450,13,-14.947795,8.47725167,87.8
294,19900307_200453,11.8,-14.8561667,8.51116667,268
854,19900307_200459,13.1,-14.946975,8.477265,88.7
805,19900307_200502,14.7,-14.463145,8.39141167,114.9
206,19900307_200521,11.7,-14.3159333,8.39731667,296.1
805,19900307_200538,14.6,-14.4599067,8.39042,114.7
206,19900307_200543,11.7,-14.31745,8.39780667,296.4
805,19900307_200550,14.6,-14.4586933,8.390055,114.7
854,19900307_200551,13.1,-14.9423367,8.47732833,88.6
206,19900307_200602,11.9,-14.3188567,8.398265,295.9
553,19900307_200610,5.3,-14.0460117,8.21423,296.5
805,19900307_200614,14.6,-14.456495,8.389345,115
975,19900307_200645,10.3,-13.8003667,8.27872167,276.7
805,19900307_200650,14.7,-14.4531583,8.388325,114.9
805,19900307_200703,14.6,-14.4520533,8.38798833,115
805,19900307_200726,14.7,-14.4498317,8.387305,114.9
805,19900307_200750,14.7,-14.4476017,8.38663667,114.9
975,19900307_200805,10.4,-13.806085,8.27920167,277
575,19900307_200812,5.8,-13.98651,8.21249833,283.4
553,19900307_200851,5.1,-14.0511283,8.215835,293.1
294,19900307_200855,11.8,-14.8761667,8.511,270
206,19900307_200923,12.2,-14.3342117,8.40319167,295.2
854,19900307_201547,14,-14.8846333,8.477895,86.1
854,19900307_201559,14,-14.8834683,8.47795,85.4
805,19900307_201600,14.3,-14.4017167,8.37244667,114.5
854,19900307_201605,14.1,-14.8829783,8.47797333,86.9
805,19900307_201613,14.2,-14.40054,8.37209167,114.4
854,19900307_201618,14,-14.8817217,8.47803333,85.8
854,19900307_201629,14,-14.8806533,8.47807,86.2
553,19900307_201638,4.6,-14.0656733,8.220325,296.1
805,19900307_201648,14.3,-14.3973867,8.37113833,114.3
206,19900307_201649,11.8,-14.3692867,8.413455,289.3
805,19900307_201700,14.2,-14.396305,8.370815,114.3
854,19900307_201705,14.1,-14.8771217,8.47816667,87.4
553,19900307_201718,4.5,-14.066865,8.22067167,291.6
854,19900307_201729,14.1,-14.8747667,8.47825333,85.8
553,19900307_201738,4.6,-14.06746,8.22083667,293.6
294,19900307_201741,12,-14.9215,8.50916667,265
805,19900307_201748,14.2,-14.3919983,8.36951,114.5
854,19900307_201753,14.3,-14.87229,8.47831833,88
975,19900307_201830,10.3,-13.85163,8.283695,278.2
805,19900307_201831,14.1,-14.3881433,8.36835333,114.3
805,19900307_201836,14,-14.3876967,8.36822167,113.9
553,19900307_201838,4.7,-14.0692183,8.22138833,295.8
805,19900307_201848,14.1,-14.3866167,8.36790333,113.8
854,19900307_201853,14.5,-14.866325,8.47848667,87.1
805,19900307_201900,14.1,-14.3855367,8.36759333,113.8
854,19900307_201904,14.3,-14.8653367,8.47852333,86.8
805,19900307_201913,14,-14.3843683,8.36725667,113.6
553,19900307_201919,4.6,-14.0704,8.22175333,293.6
482,19900307_201922,2.4,-13.8002367,8.18878,269
854,19900307_201929,14.4,-14.86282,8.478625,86.4
805,19900307_201937,14.1,-14.3822967,8.36666,113.8
206,19900307_201949,11.8,-14.3831833,8.416755,290
805,19900307_201949,14.1,-14.3811267,8.366325,113.6
854,19900307_201953,14.4,-14.8604233,8.47872167,85.5
854,19900307_201959,14.5,-14.8597167,8.478745,86.4
805,19900307_202001,14.1,-14.380055,8.36600833,113.9
854,19900307_202005,14.5,-14.85921,8.47876833,86.3
805,19900307_202007,14.1,-14.3795167,8.36585,113.9
553,19900307_202008,4.8,-14.071895,8.22219833,297
482,19900307_202012,2.6,-13.8010917,8.188775,271.4
975,19900307_202012,10.3,-13.8587817,8.28437833,277.9
805,19900307_202013,14,-14.3789817,8.36569167,113.9
854,19900307_202017,14.4,-14.8580083,8.478815,87
553,19900307_202019,4.7,-14.0721883,8.222295,295.7
854,19900307_202030,14.5,-14.8567917,8.47885833,87.3
854,19900307_202035,14.5,-14.8562883,8.47888167,86.6
206,19900307_202049,11.8,-14.38793,8.41792,290.2
805,19900307_202049,14.1,-14.375775,8.36472833,114.1
854,19900307_202053,14.5,-14.8543583,8.47893167,87.7
553,19900307_202057,4.9,-14.0732733,8.222685,297.1
805,19900307_202101,14,-14.37471,8.36440833,114.2
975,19900307_202101,10.3,-13.8622517,8.28469833,277.9
805,19900307_202107,14.1,-14.37417,8.36425,113.9
482,19900307_202112,2.7,-13.8021767,8.18875667,269.8
975,19900307_202112,10.3,-13.8629583,8.28476167,277.9
805,19900307_202113,14.1,-14.3736317,8.36409167,113.8
854,19900307_202117,14.5,-14.8518233,8.478985,87.9
553,19900307_202118,4.6,-14.073925,8.22289333,294.3
206,19900307_202120,11.9,-14.39022,8.41848167,290.3
805,19900307_202136,14,-14.3715767,8.36348833,113.7
854,19900307_202141,14.6,-14.849375,8.47905167,87.1
805,19900307_202142,14,-14.371045,8.36333333,113.6
553,19900307_202147,4.7,-14.074765,8.22313667,295
206,19900307_202149,11.7,-14.3925,8.41904333,290.3
805,19900307_202149,14.2,-14.37041,8.36314667,113.7
975,19900307_202150,10.3,-13.8657167,8.285015,277.9
854,19900307_202153,14.6,-14.848145,8.47908,88.3
805,19900307_202155,14,-14.3698767,8.36299,113.7
805,19900307_202201,13.9,-14.3693483,8.36283333,113.8
975,19900307_202201,10.3,-13.8664933,8.28508667,277.8
482,19900307_202202,2.6,-13.8031167,8.188735,270.3
854,19900307_202205,14.6,-14.8470233,8.47909333,88.8
805,19900307_202207,14.1,-14.3688083,8.36267167,113.8
482,19900307_202212,2.5,-13.8032717,8.18874333,273.8
975,19900307_202212,10.3,-13.8672,8.28515167,277.9
805,19900307_202213,14.1,-14.3682717,8.36251167,113.9
854,19900307_202217,14.5,-14.8457033,8.479125,87.7
553,19900307_202218,4.8,-14.07568,8.22345,299.2
575,19900307_202219,5.7,-14.019855,8.21715,281
482,19900307_202222,2.5,-13.8034633,8.18874667,270.3
854,19900307_202223,14.5,-14.845095,8.47913333,88
553,19900307_202228,4.5,-14.0759667,8.22354667,296.9
854,19900307_202229,14.7,-14.8444817,8.47913333,89
805,19900307_202236,14,-14.3662217,8.36191,113.8
294,19900307_202240,11.9,-14.9466667,8.50783333,268
854,19900307_202241,14.5,-14.8432717,8.47915833,88.6
805,19900307_202242,14,-14.3656883,8.36175333,113.8
805,19900307_202249,14.1,-14.3650533,8.36156833,113.7
575,19900307_202250,5.7,-14.0210633,8.21730667,281.1
805,19900307_202255,13.9,-14.3645217,8.36141333,113.8
294,19900307_202300,11.7,-14.9485,8.50783333,267
805,19900307_202301,14,-14.36399,8.36125667,114
975,19900307_202301,10.3,-13.8707333,8.285495,278.4
854,19900307_202304,14.7,-14.8409117,8.47919667,88.8
553,19900307_202307,4.7,-14.077095,8.22389833,294.2
854,19900307_202311,14.7,-14.84019,8.479215,88.3
975,19900307_202311,10.3,-13.87144,8.285565,278.5
482,19900307_202311,2.4,-13.8043167,8.18874833,269
805,19900307_202313,14,-14.3629117,8.36094167,114.1
854,19900307_202317,14.6,-14.8395867,8.47923333,87.7
553,19900307_202318,4.7,-14.0774183,8.22399167,293.6
575,19900307_202318,5.7,-14.02219,8.21746833,282.2
805,19900307_202319,13.9,-14.36238,8.360785,114.1
975,19900307_202321,10.3,-13.8721467,8.28563833,278.7
854,19900307_202323,14.7,-14.8389667,8.47923833,88.2
553,19900307_202328,4.7,-14.0777117,8.22408,294.5
975,19900307_202330,10.3,-13.8727817,8.285705,278.8
294,19900307_202330,11.8,-14.9508333,8.50766667,266
805,19900307_202330,14.1,-14.3613883,8.36049667,114
482,19900307_202332,2.5,-13.8046633,8.18873333,268
553,19900307_202337,4.5,-14.0779717,8.22415667,295.1
294,19900307_202340,11.6,-14.9518333,8.50766667,267
482,19900307_202342,2.5,-13.8048233,8.18875167,269.2
805,19900307_202342,14,-14.36032,8.36018833,113.9
272,19900307_202344,0,-14.612425,8.36711833,316.4
553,19900307_202347,4.5,-14.0782567,8.22424833,296
805,19900307_202349,14,-14.3596933,8.36000167,114.1
482,19900307_202351,2.5,-13.80499,8.18874,269.3
805,19900307_202355,13.9,-14.3591667,8.359845,114.1
553,19900307_202358,4.6,-14.07856,8.22435,296.5
805,19900307_202401,14,-14.3586283,8.35968833,114
854,19900307_202404,14.7,-14.8347617,8.47932333,88.4
805,19900307_202407,14.1,-14.35809,8.35953167,114
553,19900307_202407,4.4,-14.0788117,8.22443667,297.3
471,19900307_202408,0,-14.6131683,8.36855167,38.1
975,19900307_202410,10.3,-13.8756067,8.28599833,278.8
975,19900307_202552,10.3,-13.8827083,8.28675667,279.6
805,19900307_202601,14,-14.34794,8.35647,114.2
482,19900307_202602,2.4,-13.807155,8.188685,268.5
854,19900307_202604,14.9,-14.8223267,8.47952833,88.9
975,19900307_202610,10.2,-13.884035,8.28691167,279.7
482,19900307_202612,2.5,-13.8073283,8.18867667,267.8
482,19900307_202621,2.4,-13.8074867,8.18867333,269.8
206,19900307_202630,11.6,-14.4141433,8.424205,289.9
575,19900307_202641,5.8,-14.0300633,8.21861833,280.8
294,19900307_202641,11.9,-14.9668333,8.50666667,264
482,19900307_202642,2.5,-13.807845,8.18865833,269.8
975,19900307_202652,10.2,-13.8869083,8.28721667,279.2
482,19900307_202702,2.4,-13.808185,8.18863333,267.6
854,19900307_202704,15.1,-14.816015,8.47957333,90.3
805,19900307_202713,14,-14.3415167,8.35452833,114.7
553,19900307_202718,4.6,-14.0846133,8.22619,294.1
482,19900307_202721,2.4,-13.8085033,8.18862667,267.2
975,19900307_202752,10.3,-13.8911217,8.28763167,278.3
854,19900307_202805,15.1,-14.8097133,8.47949833,91.4
805,19900307_202814,14.1,-14.3361017,8.35297167,112.9
575,19900307_202841,5.8,-14.0348117,8.21921833,280
294,19900307_202842,11.8,-14.977,8.50616667,265
805,19900307_202849,14.2,-14.3329183,8.352085,112.7
482,19900307_202903,2.3,-13.8101617,8.18863833,267.7
805,19900307_202913,14.2,-14.3306333,8.35145167,113
482,19900307_202921,2.4,-13.810485,8.188625,269.4
575,19900307_202941,5.8,-14.037185,8.21950333,280.1
482,19900307_202943,2.4,-13.8108467,8.188625,268.8
854,19900307_203023,15.4,-14.7949733,8.47922167,91.7
482,19900307_204223,2.4,-13.8237317,8.18897167,269.8
482,19900307_204402,2.4,-13.8253433,8.18900833,270.1
854,19900307_204505,16.1,-14.700705,8.46909667,116.3
805,19900307_204514,14.6,-14.2435283,8.32477333,113.9
975,19900307_204632,10.3,-13.968335,8.29991833,291.4
805,19900307_204638,14.7,-14.2357117,8.322435,114.7
854,19900307_204642,15.7,-14.6910467,8.465975,116
482,19900307_204702,2.6,-13.8283817,8.18915667,273.6
553,19900307_204819,4.9,-14.1207233,8.23827167,294.2
575,19900307_204821,5.4,-14.078795,8.22686333,292.6
482,19900307_204822,2.6,-13.82985,8.18922833,270
854,19900307_204842,15,-14.67958,8.46223667,117.8
805,19900307_204914,14.8,-14.2211667,8.31802167,113.7
854,19900307_205006,14.8,-14.6721133,8.45946833,122.2
975,19900307_205011,10.4,-13.9830167,8.30378667,292.3
553,19900307_205039,4.9,-14.1249483,8.23964833,295.7
854,19900307_205142,14.4,-14.6636783,8.45615,121
553,19900307_205148,4.9,-14.1270483,8.24036333,296.2
854,19900307_205200,14.3,-14.662135,8.45555833,120.6
473,19900307_213905,10.2,-14.9606567,8.47137667,90.8
473,19900307_214005,10.5,-14.9563983,8.47126833,93.4
473,19900307_214044,9.8,-14.9537267,8.471185,87.7
553,19900307_214111,4.6,-14.21192,8.26928333,300.4
553,19900307_214132,4.6,-14.2125083,8.269495,299.2
553,19900307_214212,4.7,-14.2136667,8.26994333,300.2
482,19900307_214216,2.9,-13.8951733,8.190055,274.5
473,19900307_214256,10.2,-14.94461,8.47113,94.5
553,19900307_214311,4.7,-14.2153667,8.2706,300.6
553,19900307_214331,4.6,-14.21594,8.27081,301.5
854,19900307_214423,13.9,-14.405445,8.374825,116.8
206,19900307_214423,10.7,-14.7503333,8.52151833,259.3
206,19900307_214426,10.4,-14.7504917,8.52148833,257.6
553,19900307_214431,4.9,-14.21759,8.2715,301.7
575,19900307_214433,5.6,-14.1857717,8.27310833,295.2
206,19900307_214436,10.3,-14.7512117,8.52137667,256.9
206,19900307_214513,10.5,-14.753765,8.52087833,254.3
482,19900307_214516,3.4,-13.8991417,8.19017167,272
894,19900307_214518,11.1,-13.8836783,8.283385,277.6
206,19900307_214523,10.7,-14.7544967,8.52074167,254.5
805,19900307_214526,14,-13.9192217,8.22587333,111.4
553,19900307_214531,4.7,-14.2193233,8.27213833,300.8
482,19900307_214606,3.4,-13.9003367,8.19016333,269.5
206,19900307_214613,11.2,-14.758205,8.52008,255.5
805,19900307_214627,13.9,-13.9136333,8.22478333,103.1
805,19900307_214633,13.9,-13.9130733,8.224705,102.4
206,19900307_214654,11.3,-14.761295,8.51954,255
280,19900307_220026,11.3,-14.9245267,8.47526,83.8
280,19900307_220034,11.2,-14.9238283,8.47532333,83.1
206,19900307_220038,11.9,-14.8293767,8.51606667,270
206,19900307_220047,11.8,-14.8301567,8.51606167,269.4
473,19900307_220051,10.3,-14.8704433,8.47052167,91.5
482,19900307_220102,3.6,-13.9222733,8.19097667,276.2
894,19900307_220104,11.4,-13.9547833,8.2968,293.1
206,19900307_220104,11.9,-14.8316,8.51604833,269
975,19900307_220111,10.2,-14.26085,8.38018333,292.6
280,19900307_220114,11.2,-14.9208133,8.47559667,82.6
482,19900307_220122,3.5,-13.92278,8.19101333,274.6
206,19900307_220125,12,-14.8332933,8.51602333,268.2
280,19900307_220126,11.2,-14.9198783,8.47567333,82.9
206,19900307_220129,11.6,-14.833605,8.51601667,267.7
482,19900307_220131,3.6,-13.922995,8.19103333,276.8
280,19900307_220135,11.3,-14.919095,8.475735,82.9
553,19900307_220146,5.3,-14.2479833,8.28380333,301.9
206,19900307_220147,11.8,-14.8351633,8.515995,268.7
575,19900307_220150,5.8,-14.22273,8.28539333,300.1
473,19900307_220201,10.1,-14.8656683,8.47046167,88.4
482,19900307_220202,3.5,-13.9237267,8.19107167,273.3
894,19900307_220204,11.3,-13.9591683,8.29796833,292.2
854,19900307_220208,12.7,-14.314795,8.346755,113
975,19900307_220211,10.2,-14.2647767,8.38127333,292.6
553,19900307_220227,4.9,-14.24917,8.28429833,301.6
854,19900307_220228,12.7,-14.31311,8.34626667,113.9
473,19900307_220240,10.2,-14.8630617,8.47050333,88.8
482,19900307_220251,3.7,-13.92494,8.19118,284.2
473,19900307_220252,9.6,-14.862255,8.47050167,88.3
854,19900307_220256,12.6,-14.3108517,8.34561167,113.5
553,19900307_220258,4.7,-14.2500683,8.28468833,308.2
482,19900307_220302,3.7,-13.9252183,8.19121833,283.5
206,19900307_220310,11.9,-14.8419067,8.51590167,269
975,19900307_220311,10.2,-14.2687883,8.38236167,292
894,19900307_220314,11.4,-13.9642633,8.29934667,292.4
280,19900307_220314,11.2,-14.9114583,8.4763,84.6
206,19900307_220315,11.8,-14.8424233,8.51589,268.6
854,19900307_220328,12.6,-14.30825,8.34487833,112.5
280,19900307_220336,11.2,-14.909735,8.476405,84.7
553,19900307_220337,4.9,-14.2511967,8.28520167,304.3
206,19900307_220338,11.8,-14.844325,8.51585,268.6
482,19900307_220351,3.6,-13.9263883,8.19141667,285.3
473,19900307_220401,9.8,-14.8576633,8.47041833,93.9
206,19900307_220409,11.9,-14.846935,8.515815,269.1
894,19900307_220414,11.3,-13.9686533,8.30048167,291.9
280,19900307_220414,11.3,-14.9066883,8.47663833,82.6
854,19900307_220417,12.5,-14.3042767,8.34378667,112.5
854,19900307_220428,12.6,-14.303385,8.34354,112.4
482,19900307_220431,3.4,-13.9273667,8.19157667,285.8
280,19900307_220436,11.3,-14.90506,8.47679167,82.1
280,19900307_220445,11.1,-14.9042867,8.47686833,81.9
482,19900307_220451,3.3,-13.9278017,8.19167167,287.2
553,19900307_220458,4.6,-14.2535583,8.28623667,307.6
206,19900307_220459,11.7,-14.8510483,8.51570833,267.5
482,19900307_220502,3.6,-13.9280533,8.19172167,287.1
206,19900307_220509,12.1,-14.8518433,8.51569333,268.2
894,19900307_220514,11.4,-13.9731217,8.30165167,291.4
575,19900307_220518,5.8,-14.2301283,8.28818,299.2
206,19900307_220527,11.8,-14.8533967,8.51563667,266.7
553,19900307_220546,5.4,-14.2549983,8.286865,300.8
482,19900307_220551,3.4,-13.929195,8.191955,290
975,19900307_220559,10.2,-14.2798083,8.38529333,292.2
894,19900307_220603,11.4,-13.9766483,8.30258667,292.3
280,19900307_220605,11.2,-14.8980733,8.47744833,83.5
575,19900307_220609,5.9,-14.2319533,8.28885167,298.5
894,19900307_220614,11.4,-13.9775267,8.30282833,292.5
894,19900307_220623,11.5,-13.9781883,8.30301167,292.7
280,19900307_220624,11.2,-14.8965933,8.47750667,86.1
206,19900307_220641,11.8,-14.8594817,8.51543333,266.2
854,19900307_220646,12.7,-14.292205,8.34038667,112.1
553,19900307_220646,4.7,-14.2567917,8.28762,302.8
894,19900307_220653,11.4,-13.9803133,8.30358667,292.4
553,19900307_220657,4.9,-14.2570717,8.287745,302.1
206,19900307_220658,11.5,-14.8607533,8.51537333,265.9
975,19900307_220700,10.2,-14.2837167,8.38644,294.4
473,19900307_220711,10.1,-14.8450883,8.47024333,94.3
575,19900307_220719,5.9,-14.2344383,8.28977167,299.3
206,19900307_220719,11.5,-14.862545,8.51530667,266.8
280,19900307_220725,11.2,-14.8918967,8.47747167,91.2
894,19900307_220753,11.4,-13.984745,8.30471333,290.8
553,19900307_220757,5.5,-14.2588117,8.28848667,302.7
894,19900307_220803,11.4,-13.985485,8.30489833,290.8
280,19900307_220806,11.3,-14.8886633,8.47746,89.6
894,19900307_220815,11.4,-13.98637,8.30512,291.1
894,19900307_220824,11.4,-13.9870333,8.30529667,291.4
206,19900307_220831,11.7,-14.8683167,8.51507333,266
280,19900307_221734,11,-14.8434683,8.48002,90.7
854,19900307_222118,13.2,-14.2195817,8.31922333,113.4
280,19900307_222146,11.3,-14.8238967,8.47954667,91.7
206,19900307_222151,12.3,-14.9348567,8.51008167,260.4
975,19900307_222203,10.1,-14.3416483,8.40488667,291.9
556,19900307_222224,10.4,-13.8319517,8.28237,279.3
894,19900307_222235,11.5,-14.0499083,8.32162667,291.9
206,19900307_222247,12.6,-14.9396267,8.50959833,261.1
482,19900307_222253,3.3,-13.9517717,8.19734833,290.7
894,19900307_222325,11.4,-14.05363,8.32252167,290.2
553,19900307_222328,6.1,-14.2874333,8.30068167,299.6
854,19900307_222338,13.2,-14.2078383,8.31554333,114.2
272,19900307_222344,0.1,-14.612365,8.36715167,8.5
280,19900307_222407,11.1,-14.8129117,8.47935667,91.5
854,19900307_222408,13.2,-14.2054033,8.31484,113.4
975,19900307_222442,10,-14.3520167,8.40768,292.3
482,19900307_222443,3.4,-13.9541733,8.19795667,291.4
556,19900307_222444,10.5,-13.841975,8.28341167,279.2
553,19900307_222449,5.5,-14.2899033,8.30176333,305
473,19900307_222513,10.8,-14.7722267,8.469445,91
556,19900307_222521,10.3,-13.8445567,8.28368667,279.6
553,19900307_222528,5.4,-14.2911233,8.30227833,300.6
473,19900307_222613,10.3,-14.7680867,8.46928333,95.1
854,19900307_222618,13.3,-14.1944433,8.31150667,114.4
894,19900307_222626,11.3,-14.0670233,8.32566833,291.1
556,19900307_222635,10.4,-13.849825,8.28428167,278.9
473,19900307_222651,9.8,-14.76533,8.46912333,97.4
473,19900307_222652,9.8,-14.76533,8.46912333,97.4
975,19900307_222652,10,-14.360385,8.409895,291.9
482,19900307_222653,3.3,-13.9570183,8.19857333,286.5
280,19900307_222657,11.5,-14.7994617,8.47898833,92.3
576,19900307_222709,0,-14.6130717,8.368865,358.9
280,19900307_222716,11.4,-14.7980267,8.47895,92.7
556,19900307_222717,10.3,-13.8528683,8.28459667,279.1
553,19900307_222718,5.4,-14.2945233,8.30375667,302.4
280,19900307_222756,11.4,-14.7947567,8.47883667,92.7
975,19900307_222802,10,-14.3648767,8.41112833,292.1
553,19900307_222809,5.2,-14.2961483,8.30440667,302.5
280,19900307_222815,11.3,-14.7932483,8.47879,92.6
482,19900307_222822,3.4,-13.9590267,8.19893,283.7
482,19900307_222853,3.4,-13.9597267,8.19906667,286
206,19900307_222853,12.1,-14.9707483,8.50696,266.4
894,19900307_223026,11.1,-14.0843617,8.33014667,291.9
280,19900307_223027,11.3,-14.7827783,8.47839333,94.3
556,19900307_223031,10.7,-13.8668133,8.286055,278.8
272,19900308_044146,0,-14.6125333,8.36706333,3.1
295,19900308_044157,12.2,-13.8383167,8.22596667,93
482,19900308_044253,3.8,-14.5070283,8.37334667,290
295,19900308_044336,12.2,-13.8298667,8.22568333,93
482,19900308_044402,4.2,-14.5087867,8.37384833,293.9
